EURASIP Journal on Bioinformatics and Systems Biology,Springer Nature B.V.,New York,1687-4145,1687-4153,,Scholarly Journals,English,Biology--Computer Applications,237297,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=237297
EURASIP Journal on Embedded Systems,Springer Nature B.V.,New York,1687-3955,1687-3963,,Scholarly Journals,English,Communications--Computer Applications|Engineering--Electrical Engineering,237296,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=237296
EURASIP Journal on Information Security,Springer Nature B.V.,New York,1687-4161,1687-417X,,Scholarly Journals,English,Computers--Computer Security,237294,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=237294
EURASIP Journal on Wireless Communications and Networking,Springer Nature B.V.,New York,1687-1472,1687-1499,,Scholarly Journals,English,Communications--Computer Applications|Engineering--Electrical Engineering,237293,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=237293
EURO Journal on Computational Optimization,Springer Nature B.V.,Heidelberg,2192-4406,2192-4414,,Scholarly Journals,English,Business And Economics--Computer Applications,2034552,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2034552
EURO Journal on Decision Processes,Springer Nature B.V.,Heidelberg,2193-9438,2193-9446,,Scholarly Journals,English,Business And Economics--Management,2034551,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2034551
Earth Science Informatics,Springer Nature B.V.,Dordrecht,1865-0473,1865-0481,,Scholarly Journals,English,Earth Sciences,54345,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=54345
Edge,Micromedia To Be Determined,Toronto,1480-9185,,,Trade Journals,English,Computers,43939,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=43939
Edinburgh Mathematical Society. Proceedings of the Edinburgh Mathematical Society,Cambridge University Press,Cambridge,0013-0915,1464-3839,,Scholarly Journals,English,Mathematics,41713,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=41713
Education Week's Digital Directions,Editorial Projects in Education,Bethesda,1940-8609,1940-8617,,Magazines,English,Education--Computer Applications,39562,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=39562
Egypt Information Technology Report,Fitch Solutions Group Limited,London,1750-5038,2396-2208,,Reports,English,Computers--Computer Industry,52297,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=52297
Electric Perspectives,Edison Electric Institute,Washington,0364-474X,1930-3998,,Trade Journals,English,Engineering--Electrical Engineering,37578,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=37578
Electro Manufacturing,Worldwide Videotex,Boston,1041-052X,,,Trade Journals,English,Engineering--Computer Applications,33348,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33348
Electronic Business,"Reed Business Information, a division of Reed Elsevier, Inc.",Highlands Ranch,1097-4881,,,Trade Journals,English,Engineering--Electrical Engineering,36457,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=36457
Electronic Business,BCS Learning & Development Limited,Swindon,,,9781902505893;9781902505893,Books,English,Computers--Computer Networks,76027,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=76027
Electronic Claims Processing Report,Access Intelligence LLC,Potomac,1071-8524,,,Trade Journals,English,Computers--Data Communications And Data Transmission Systems,46546,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=46546
Electronic Commerce News,Access Intelligence LLC,Potomac,1086-2870,,,Trade Journals,English,Computers--Electronic Data Processing|Education--Computer Applications,46545,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=46545
Electronic Commerce Research,Springer Nature B.V.,New York,1389-5753,1572-9362,,Scholarly Journals,English,Computers,25737,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25737
Electronic Commerce Research and Applications,Elsevier BV,Amsterdam,1567-4223,1873-7846,,Scholarly Journals,English,Business And Economics--Economic Situation And Conditions|Computers--Information Science And Information Theory,28492,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=28492
Electronic Composition & Imaging,Youngblood Publishing,Willowdale,0838-9535,,,Trade Journals,English,Publishing And Book Trade--Computer Applications,33783,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33783
Electronic Engineering Design,CMP Information Ltd.,Tonbridge,,,,Trade Journals,English,Electronics|Engineering|Engineering--Electrical Engineering,27083,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27083
Electronic Engineering Times,MultiMedia Healthcare Inc.,Manhasset,0192-1541,,,Trade Journals,English,Engineering--Electrical Engineering,4421,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=4421
Electronic Information Partnerships,Sysnovators Ltd.,Gloucester,1207-8603,,,Trade Journals,English,Computers--Data Base Management,43146,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=43146
Electronic Journal of Computer Science and Information Technology : eJCIST,Electronic Journal of Computer Science and Information Technology (eJCSIT),Kajang,,1985-7721,,Scholarly Journals,English,Computers,106030,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=106030
Electronic Learning in Your Classroom,Scholastic Inc.,New York,,,,Trade Journals,English,Computers--Computer Assisted Instruction|Education--Computer Applications|Education--Teaching Methods And Curriculum,37772,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=37772
The Electronic Library,Emerald Group Publishing Limited,Oxford,0264-0473,1758-616X,,Scholarly Journals,English,Library And Information Sciences--Computer Applications,32127,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=32127
Electronic Link Magazine,Applied Arts Inc.,,1195-7778,,,Trade Journals,English,Computers--Computer Graphics,43261,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=43261
Electronic Mail & Messaging Systems,BRP Publications,Washington,1538-8026,,,Trade Journals,English,Communications|Communications--Computer Applications,33203,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33203
Electronic Messaging News,Access Intelligence LLC,Potomac,1044-9892,,,Trade Journals,English,Communications--Computer Applications,33633,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33633
Electronic News,"Reed Business Information, a division of Reed Elsevier, Inc.",New York,1061-6624,,,Trade Journals,English,Engineering--Electrical Engineering,30906,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=30906
Electronic Packaging and Production,"Reed Business Information, a division of Reed Elsevier, Inc.",Newton,0013-4945,1558-2949,,Trade Journals,English,Engineering--Electrical Engineering,2550,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2550
Electronic Payments International,Lafferty Ltd.,London,0954-0393,,,Trade Journals,English,Business And Economics--Banking And Finance - Computer Applications,30717,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=30717
Electronic Payments Week,Access Intelligence LLC,Potomac,1558-7398,,,Trade Journals,English,Business And Economics--Banking And Finance - Computer Applications,27890,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27890
Electronic Publishing,PennWell Corporation,Tulsa,1097-9190,,,Magazines,English,Publishing And Book Trade--Computer Applications,28721,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=28721
Electronics News,Prime Creative,South Melbourne,0311-0230,,,Trade Journals,English,Engineering|Engineering--Electrical Engineering,44568,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=44568
Electronics Newsweekly,NewsRx,Atlanta,1944-1630,,,Wire Feeds,English,Electronics,38431,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=38431
Electronics Now,"Gernsback Publications, Incorporated",Farmingdale,1067-9294,,,Magazines,English,Electronics,25035,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25035
The Elementary Math Teacher's Book of Lists: with Ready-to-Use Patterns and Worksheets,"John Wiley & Sons, Inc.",Hoboken,,,9780876281314;9780876281314,Books,English,,40085,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=40085
Embedded Systems Design,MultiMedia Healthcare Inc.,San Francisco,1558-2493,1558-2507,,Trade Journals,English,Computers--Computer Engineering,22601,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=22601
Embedded Systems Development,Informa,Cleveland,1541-7956,,,Trade Journals,English,Engineering--Electrical Engineering,45479,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=45479
Engadget,AOL Inc.,New York,,,,"Blogs, Podcasts, & Websites",English,Computers,2035818,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2035818
Engadget [Engadget - BLOG],Newstex,New York,,,,"Blogs, Podcasts, & Websites",English,Computers,52609,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=52609
Engineering Computations,Emerald Group Publishing Limited,Bradford,0264-4401,1758-7077,,Scholarly Journals,English,Engineering--Computer Applications,26043,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=26043
Engineering with Computers,Springer Nature B.V.,Heidelberg,0177-0667,1435-5663,,Scholarly Journals,English,Engineering--Computer Applications,326339,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=326339
Enterprise Innovation,"Questex, LLC",Newton,1817-4027,,,Trade Journals,English,Business And Economics--Computer Applications,2029765,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029765
Enterprise Networks & Servers,"Publications & Communications, Inc.",Cedar Park,,,,Trade Journals,English,Computers,42874,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=42874
Enterprise Networks & Servers (Online),"Publications & Communications, Inc.",Cedar Park,,,,Trade Journals,English,Computers,40352,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=40352
Enterprise Systems Journal,"Boucher Communications, Inc.",Dallas,1053-6566,,,Trade Journals,English,Computers|Computers--Computer Systems|Computers--Hardware,32015,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=32015
Environmental Modeling & Assessment,Springer Nature B.V.,Dordrecht,1420-2026,1573-2967,,Scholarly Journals,English,Environmental Studies|Environmental Studies--Computer Applications,25741,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25741
Environmental and Ecological Statistics,Springer Nature B.V.,Dordrecht,1352-8505,1573-3009,,Scholarly Journals,English,"Environmental Studies|Environmental Studies--Abstracting, Bibliographies, Statistics|Statistics",54358,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=54358
Ergodic Theory and Dynamical Systems,Cambridge University Press,Cambridge,0143-3857,1469-4417,,Scholarly Journals,English,Mathematics,36706,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=36706
European Broadband Networking News,Access Intelligence LLC,Stevenage,1368-2474,,,Trade Journals,English,Computers--Data Communications And Data Transmission Systems,14348,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=14348
European Conference on Cyber Warfare and Security,Academic Conferences International Limited,Reading,,,,Conference Papers & Proceedings,English,Computers--Computer Security,396497,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=396497
European Conference on Digital Government,Academic Conferences International Limited,Reading,2049-1026,2049-1034,,Conference Papers & Proceedings,,Public Administration--Computer Applications,1796415,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1796415
